<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
210812,000000,290.2500000,293.8100000,290.2500000,293.2300000,37564370
210813,000000,292.6500000,293.9000000,291.7500000,292.7000000,21802270
210816,000000,291.4700000,295.4800000,290.9500000,295.1000000,32273890
210817,000000,295.1300000,299.5000000,290.3200000,298.3200000,50482060
210818,000000,299.0000000,299.9500000,295.0000000,295.0500000,35531240
210819,000000,293.4900000,294.7200000,289.6800000,293.6800000,55911470
210820,000000,293.7900000,294.9000000,289.5000000,292.5700000,38594640
210823,000000,294.7000000,297.9400000,294.1000000,297.6900000,38038340
210824,000000,299.0000000,301.0000000,295.9500000,298.7000000,48940480
210825,000000,298.7100000,299.2000000,294.3700000,296.7000000,30906470
210826,000000,295.9200000,295.9700000,293.0400000,294.3400000,24990510
210827,000000,295.8100000,300.0000000,294.8100000,299.6600000,34063060
210830,000000,301.6600000,305.5000000,299.9700000,305.1700000,69849150
210831,000000,305.8300000,307.6700000,304.1000000,305.6500000,64318080
210901,000000,306.6000000,313.9500000,306.1900000,312.8900000,79410570
210902,000000,313.5900000,314.8000000,310.3000000,312.3000000,53349820
210903,000000,312.7000000,317.9600000,311.1600000,317.9400000,63637790
210906,000000,319.0000000,329.3500000,318.6000000,328.9300000,80141350
210907,000000,329.9500000,333.0000000,325.5000000,327.7300000,71864800
210908,000000,328.4900000,328.5000000,322.2200000,327.6000000,58765620
210909,000000,326.0000000,328.1400000,323.5000000,324.5700000,40361580
210910,000000,326.5500000,330.0000000,325.5000000,326.4300000,41425440
210913,000000,327.5200000,333.0000000,327.3000000,332.7500000,55356420
210914,000000,333.1300000,339.9200000,332.3600000,338.9800000,97138220
210915,000000,339.3900000,344.2000000,337.7200000,343.3400000,108811990
210916,000000,342.0000000,342.9900000,337.0300000,338.5000000,94713520
210917,000000,338.8300000,339.2900000,333.3000000,334.5000000,61454980
210920,000000,329.9700000,332.0000000,321.2600000,325.7000000,72882270
210921,000000,328.7000000,336.7800000,328.4400000,335.3000000,77355030
210922,000000,338.4000000,341.4900000,337.4000000,340.5900000,60974110
210923,000000,342.0000000,345.2000000,339.4300000,343.4700000,63445330
210924,000000,343.6700000,344.9000000,340.0000000,344.2900000,40071320
210927,000000,347.5200000,355.1900000,347.0000000,355.1900000,80950780
210928,000000,359.0000000,361.8000000,353.6800000,354.0700000,93838880
210929,000000,354.0500000,360.9400000,352.3000000,360.8800000,60144670
210930,000000,363.2600000,364.5300000,359.5300000,360.8000000,69876200
211001,000000,358.4500000,363.7800000,356.0000000,363.2500000,47529090
211004,000000,364.6700000,378.3300000,364.3000000,376.0600000,102227330
211005,000000,378.0600000,389.8200000,378.0300000,389.8200000,134521820
211006,000000,394.9800000,397.6400000,370.2500000,381.3000000,216137070
211007,000000,382.1800000,384.3000000,361.6100000,370.7000000,160398770
211008,000000,371.5000000,373.0000000,364.7700000,366.1700000,70161810
211011,000000,369.0000000,372.6100000,363.7000000,369.8100000,77995010
211012,000000,367.2600000,368.8500000,362.2500000,364.1000000,56619460
211013,000000,365.2400000,365.4400000,352.7100000,362.7700000,102086460
211014,000000,366.4000000,369.7000000,364.3500000,367.0000000,59659170
211015,000000,368.3100000,369.3500000,366.6100000,367.7600000,35816900
211018,000000,365.0100000,366.4500000,360.1500000,363.5000000,42945850
211019,000000,364.9800000,368.8300000,362.2400000,368.8300000,51429080
211020,000000,367.9000000,370.7500000,365.5000000,369.9700000,39435100
211021,000000,368.0000000,370.1900000,360.8800000,363.3700000,46351220
211022,000000,361.3800000,364.1900000,357.4800000,358.1200000,48056440
211025,000000,359.9900000,365.8400000,356.6900000,364.8400000,57268410
211026,000000,365.0400000,369.3300000,362.5400000,364.8200000,51713180
211027,000000,363.2700000,365.4900000,361.1800000,362.1700000,30579360
211028,000000,360.9600000,362.0200000,351.6200000,353.2100000,86476220
211029,000000,351.1000000,352.6000000,345.4000000,350.1800000,74862900
211101,000000,350.3000000,359.3000000,350.3000000,359.1000000,46460760
211102,000000,359.1600000,360.0000000,351.2400000,352.4800000,42925940
211103,000000,350.5500000,353.8600000,346.6200000,353.0200000,37782790
211105,000000,352.0000000,354.8000000,349.2300000,350.6000000,25553970
211108,000000,353.0000000,356.3400000,348.3400000,351.4700000,39731410
211109,000000,351.0600000,353.6100000,346.9900000,349.4600000,31015520
211110,000000,349.8700000,351.2500000,344.2000000,345.8000000,35456770
211111,000000,346.9400000,348.4300000,343.8000000,347.4400000,40212180
211112,000000,346.8400000,347.1500000,331.0000000,333.6000000,127163510
211115,000000,333.8100000,341.8100000,333.6700000,340.3000000,64140420
211116,000000,341.4800000,342.8500000,331.6100000,336.7900000,64616650
211117,000000,336.0000000,351.8200000,334.8300000,349.9800000,79007960
211118,000000,350.0500000,359.3200000,342.2800000,345.5600000,101979450
211119,000000,348.2700000,350.7300000,334.2000000,337.6200000,95994240
211122,000000,334.9900000,335.6800000,316.6600000,319.2000000,151300550
211123,000000,316.4500000,341.7700000,310.6200000,341.7700000,150432770
211124,000000,343.8700000,348.0000000,332.7500000,338.3000000,93592790
211125,000000,340.0000000,343.0000000,335.7000000,337.5500000,48702100
211126,000000,325.0000000,332.0000000,320.1000000,326.0000000,103502140
211129,000000,335.0000000,345.3300000,331.9600000,339.2000000,99152930
211130,000000,332.4800000,342.5500000,331.5000000,334.2400000,130276980
211201,000000,338.5700000,350.3700000,337.6100000,345.2100000,92906220
211202,000000,347.3000000,352.6700000,344.8000000,350.3000000,75360830
211203,000000,351.5000000,353.1300000,343.2100000,345.9900000,51627900
211206,000000,347.2700000,349.3600000,333.3500000,338.9400000,70924550
211207,000000,339.2500000,346.0000000,333.4300000,344.9600000,75507480
211208,000000,346.0000000,348.4700000,336.5300000,340.5000000,78321390
211209,000000,341.4500000,344.2000000,335.7200000,336.6000000,61406510
211210,000000,337.0200000,338.3100000,329.9800000,332.0000000,44642520
211213,000000,333.0900000,334.8800000,305.7600000,307.2600000,140577980
211214,000000,306.9900000,320.0000000,289.7800000,319.3500000,168672960
211215,000000,319.6500000,325.8300000,316.5000000,324.0900000,79742820
211216,000000,326.1800000,332.3000000,325.3800000,328.3900000,95469330
211217,000000,327.9800000,329.7000000,323.0300000,327.3000000,72099410
211220,000000,324.0000000,326.0000000,316.1100000,325.9000000,70795770
211221,000000,326.7500000,339.8800000,326.5000000,339.8800000,80061070
211222,000000,340.0100000,349.5900000,339.2900000,345.5500000,96809420
211223,000000,346.1000000,348.3200000,337.0000000,339.8100000,72129000
211224,000000,339.3000000,340.9800000,334.5500000,338.7900000,39005950
211227,000000,339.6800000,343.9700000,339.3300000,343.9700000,29925890
211228,000000,344.0400000,346.6000000,342.5500000,343.2300000,34848840
211229,000000,343.3000000,344.4800000,337.1300000,340.3300000,43005060
211230,000000,340.7500000,344.0000000,337.4000000,342.3900000,40853240
220103,000000,345.0100000,353.8800000,344.3000000,353.7300000,40057980
220104,000000,353.9900000,358.1000000,348.3500000,352.5500000,52693510
220105,000000,351.9000000,353.5000000,331.5500000,335.0000000,80969440
220106,000000,335.8000000,347.6700000,330.1100000,346.1300000,74572470
220110,000000,348.3300000,351.0000000,340.5100000,344.0000000,51047490
220111,000000,344.6800000,347.0000000,341.2700000,343.7400000,41961140
220112,000000,344.1100000,348.6400000,339.5700000,347.4300000,53443260
220113,000000,347.1100000,347.5000000,333.4900000,337.6000000,118257640
220114,000000,338.5900000,340.9600000,321.5100000,335.7600000,120546960
220117,000000,335.9100000,338.9500000,319.1700000,327.8100000,96925780
220118,000000,329.1500000,329.3000000,296.7000000,301.1100000,220096130
220119,000000,300.0000000,320.4200000,282.7200000,318.3600000,220036310
220120,000000,318.3600000,326.6900000,310.0700000,310.4200000,130261430
220121,000000,309.4900000,321.9900000,303.5000000,311.6000000,119002830
220124,000000,310.7800000,314.0000000,280.6000000,294.5900000,236346280
220125,000000,293.9000000,305.0000000,289.6200000,302.9600000,143155040
220126,000000,302.9000000,307.7000000,293.7000000,299.6000000,125060870
220127,000000,296.8500000,330.0000000,294.0000000,325.2500000,216008170
220128,000000,325.5100000,334.9000000,322.0500000,329.5800000,116166660
220131,000000,330.9200000,336.4100000,330.5200000,334.8000000,69903820
220201,000000,334.9400000,336.6300000,325.3000000,330.9500000,67998200
220202,000000,332.3900000,333.7000000,325.7000000,331.7000000,54751740
220203,000000,329.9900000,331.0000000,322.3000000,323.7500000,57592210
220204,000000,325.5000000,334.5000000,320.8800000,324.6000000,88647300
220207,000000,324.5300000,327.4400000,316.6400000,321.2500000,56290530
220208,000000,321.4500000,331.8700000,319.0000000,331.7000000,77965300
220209,000000,332.3000000,336.0000000,330.1800000,335.0800000,63254680
220210,000000,335.4100000,335.4700000,328.1000000,328.9300000,61929870
220211,000000,328.9500000,328.9500000,316.2000000,318.1000000,100750430
220214,000000,314.1000000,324.9000000,303.2500000,321.8500000,121203060
220215,000000,322.5000000,335.5000000,322.4400000,333.6000000,96875770
220216,000000,335.8600000,339.9800000,331.6200000,336.5000000,77128130
220217,000000,336.3600000,336.3600000,322.0400000,323.5100000,102149710
220218,000000,325.6000000,329.3200000,306.7000000,309.4800000,125452970
220221,000000,309.4700000,318.9000000,241.0000000,257.3000000,413243360
220222,000000,253.9500000,284.0700000,246.7000000,283.5100000,324922990
220224,000000,255.0200000,255.0200000,126.5300000,210.0000000,413550130
220225,000000,208.0100000,244.9400000,191.6000000,228.0000000,211877250
220324,000000,251.4100000,278.9000000,232.0000000,258.5100000,78576580
220325,000000,263.9900000,269.3300000,225.6000000,227.0000000,67191030
220328,000000,225.2500000,229.4500000,213.0300000,218.6000000,24680170
220329,000000,220.0000000,226.0000000,206.0000000,208.0000000,40309120
220330,000000,211.0200000,219.4100000,210.5200000,216.0000000,38559960
220331,000000,218.9800000,249.0000000,217.1000000,242.4800000,83862320
220401,000000,245.9000000,258.7000000,242.4800000,251.4000000,50423650
220404,000000,254.0400000,259.9900000,237.3100000,252.9000000,40926330
220405,000000,254.0100000,256.3900000,231.4500000,243.5000000,39850580
220406,000000,238.7300000,247.8000000,234.4100000,239.7000000,20530890
220407,000000,240.0400000,246.8000000,239.1300000,245.0000000,22367990
220408,000000,246.7900000,246.7900000,240.0000000,241.0700000,14799110
220411,000000,241.9000000,242.7800000,234.1600000,234.5500000,15637750
220412,000000,234.0000000,236.6300000,223.0000000,236.3000000,26615790
220413,000000,237.9900000,239.6400000,232.1300000,234.8700000,12663510
220414,000000,234.9000000,235.5000000,221.1000000,222.1100000,21906730
220415,000000,221.9900000,226.6500000,215.7400000,224.0000000,19933030
220418,000000,224.2900000,226.0000000,216.6000000,216.9900000,15584460
220419,000000,216.9000000,222.0000000,207.0000000,220.7200000,30669110
220420,000000,221.4300000,229.8400000,215.6300000,218.9200000,33569140
220421,000000,220.0300000,221.0000000,210.2900000,210.2900000,24292390
220422,000000,210.5000000,215.0000000,207.0100000,208.0000000,28717940
220425,000000,209.9500000,209.9500000,201.1200000,206.3500000,18767820
220426,000000,207.9700000,229.7400000,206.5400000,225.8500000,46484770
220427,000000,226.0400000,237.5000000,221.6100000,237.1500000,48219530
220428,000000,239.4000000,249.0000000,235.5000000,237.5300000,68889640
220429,000000,238.5800000,245.4300000,238.0000000,240.4000000,43392920
220504,000000,241.0100000,244.3900000,233.1200000,234.1600000,20919150
220505,000000,235.5800000,239.4000000,235.0800000,238.6000000,14781210
220506,000000,238.5000000,242.9200000,235.1000000,240.1000000,17969460
220511,000000,239.7700000,243.3500000,237.5800000,241.9900000,16477840
220512,000000,241.8800000,241.8900000,227.2200000,230.5600000,24397760
220513,000000,232.1200000,237.2000000,229.0200000,235.5200000,17291690
220516,000000,234.9900000,246.9500000,233.1100000,244.2000000,28222680
220517,000000,246.0200000,260.0000000,245.3000000,258.8000000,59981560
220518,000000,261.0200000,269.4200000,261.0000000,264.8400000,51077950
220519,000000,268.0000000,269.7800000,262.6500000,266.6800000,24769920
220520,000000,268.4600000,268.9000000,260.4100000,263.0000000,27534560
220523,000000,265.4400000,273.0000000,263.0000000,263.0000000,30528440
220524,000000,262.9900000,267.2900000,250.4000000,265.8000000,52284340
220525,000000,268.4000000,271.6600000,263.8000000,271.4000000,37448790
220526,000000,273.0000000,298.3100000,245.0000000,295.8900000,146238060
220527,000000,300.0000000,305.0000000,293.5300000,294.5000000,53491660
220530,000000,298.6400000,302.0000000,296.2800000,300.8000000,30751410
220531,000000,301.8700000,302.0000000,293.5100000,293.7500000,19483010
220601,000000,293.5100000,299.5000000,290.2500000,297.6900000,22504010
220602,000000,297.7000000,299.3300000,294.9000000,296.0000000,16674500
220603,000000,296.1000000,297.2400000,291.0000000,297.0000000,18742740
220606,000000,298.0000000,299.0000000,295.1200000,296.5000000,14699600
220607,000000,297.3700000,298.6900000,294.5200000,297.9900000,15656500
220608,000000,298.8000000,309.6000000,298.1600000,308.0000000,40345320
220609,000000,309.9700000,310.5200000,303.2000000,306.5000000,26287360
220610,000000,306.4800000,310.9800000,305.0600000,309.2000000,20321460
220614,000000,308.9800000,322.7700000,307.0000000,317.6900000,47441270
220615,000000,318.9900000,322.9900000,314.1100000,316.2000000,33652300
220616,000000,316.5500000,318.2500000,314.5000000,316.9900000,23466240
220617,000000,317.5800000,317.7000000,313.5000000,315.5000000,13072610
220620,000000,316.0700000,318.0000000,311.0000000,311.9800000,21010920
220621,000000,312.3100000,312.8600000,300.7700000,301.5800000,50618050
220622,000000,300.1000000,301.9100000,294.3600000,295.8000000,48668440
220623,000000,295.8100000,304.6000000,291.1000000,303.5000000,46696840
220624,000000,304.1000000,307.4500000,295.5500000,296.0000000,35835180
220627,000000,296.0000000,299.8000000,295.1000000,296.2000000,22091320
220628,000000,296.8000000,303.8800000,293.2200000,297.2000000,39920600
220629,000000,297.9100000,300.7800000,293.8000000,297.6500000,34110040
220630,000000,299.6000000,310.8200000,200.0000000,207.0000000,307937340
220701,000000,200.8400000,201.8500000,186.2000000,192.5000000,113621040
220704,000000,191.9800000,195.4400000,181.2000000,186.2500000,82829080
220705,000000,186.3000000,199.8700000,185.2000000,197.3000000,75951460
220706,000000,197.7800000,205.7800000,194.4400000,195.4200000,82287890
220707,000000,195.4500000,199.4700000,192.3600000,197.9200000,43640940
220708,000000,200.0100000,201.8700000,196.5700000,198.0000000,28708030
220711,000000,198.0100000,199.4300000,188.7900000,188.9000000,46480130
220712,000000,189.1800000,193.0000000,184.0000000,191.4000000,46422510
220713,000000,191.2000000,194.0000000,185.3000000,186.0000000,33168820
220714,000000,186.3000000,188.1000000,183.1100000,184.5500000,29072130
220715,000000,184.7000000,188.9000000,183.2200000,187.6100000,22991690
220718,000000,188.9100000,189.5000000,185.5200000,186.7000000,16920940
220719,000000,186.1000000,189.6000000,184.6000000,189.5100000,22570310
220720,000000,190.0100000,195.8000000,190.0000000,193.3000000,43995650
220721,000000,194.6500000,195.4500000,188.0000000,189.5900000,27751520
220722,000000,189.3000000,192.9500000,188.6000000,192.2500000,17804370
220725,000000,192.6100000,194.6500000,190.5600000,192.0000000,22091280
220726,000000,192.0000000,194.4900000,191.2000000,193.9500000,19947370
220727,000000,194.5100000,197.5000000,194.1000000,196.4900000,28307100
220728,000000,198.0300000,198.7900000,195.0000000,196.2500000,21848760
220729,000000,196.2000000,196.8000000,193.5000000,195.2600000,14108820
220801,000000,194.5000000,194.6900000,192.0000000,192.0000000,13034930
220802,000000,191.5600000,191.6800000,186.8000000,187.1600000,24267570
220803,000000,187.5900000,188.9700000,186.3100000,187.0400000,12005960
220804,000000,187.0400000,187.2200000,184.3000000,184.9000000,13313950
220805,000000,184.7500000,185.6200000,175.7500000,176.5800000,49069120
220808,000000,180.0000000,181.8200000,177.2500000,177.8600000,32498370
220809,000000,178.0100000,181.3800000,175.2000000,181.0400000,24395270
220810,000000,181.0300000,182.3300000,178.5300000,178.8100000,20411200
220811,000000,179.4700000,180.6300000,173.5100000,174.1000000,26740660
220812,000000,174.5000000,175.8800000,172.2900000,174.3600000,20387000
220815,000000,174.0600000,175.5000000,172.4000000,174.8000000,18459840
220816,000000,175.4000000,181.6100000,174.7000000,181.3000000,33028840
220817,000000,181.9000000,182.4900000,176.4000000,176.5000000,24163520
220818,000000,176.4000000,179.3700000,175.5000000,178.8700000,16013520
220819,000000,178.7800000,178.9000000,176.6000000,177.6000000,9186770
220822,000000,177.4000000,182.2000000,176.8800000,181.7000000,22743510
220823,000000,182.2800000,185.8000000,182.1000000,184.3000000,26881370
220824,000000,184.6900000,186.6600000,182.1900000,182.8300000,17546040
220825,000000,183.0100000,184.6000000,180.8000000,181.9000000,14878330
220826,000000,181.8000000,184.2000000,180.5000000,183.6200000,12987730
220829,000000,183.1400000,190.0000000,182.6500000,190.0000000,30524050
220830,000000,190.4500000,204.2000000,190.4500000,204.0000000,112456600
220831,000000,241.8200000,275.9600000,241.8200000,254.9000000,239153230
220901,000000,258.0000000,259.8500000,247.6200000,249.1100000,83245830
220902,000000,249.6700000,253.9500000,246.2200000,252.8000000,37717530
220905,000000,251.0000000,252.1100000,248.5500000,250.0000000,30105590
220906,000000,249.9900000,250.2000000,241.0000000,246.0000000,51474990
220907,000000,245.8000000,245.8000000,241.5500000,241.5500000,31427210
220908,000000,241.5500000,245.3000000,237.8400000,243.9500000,39048150
220909,000000,244.4100000,247.2000000,242.1600000,245.3400000,27159830
220912,000000,243.9800000,247.0000000,241.0600000,243.3000000,31161380
220913,000000,243.9000000,245.2900000,241.8000000,242.6400000,21615440
220914,000000,242.2900000,243.3900000,240.0000000,243.3200000,19813560
220915,000000,243.3300000,244.3000000,241.9100000,243.6800000,22149890
220916,000000,243.6700000,248.2000000,241.8300000,243.8000000,37338570
220919,000000,243.2000000,245.9100000,242.7100000,244.2100000,21276160
220920,000000,242.3500000,243.4500000,200.0100000,221.1500000,212899230
220921,000000,196.4900000,218.7800000,192.0000000,214.0700000,98217480
220922,000000,215.1800000,237.7700000,215.1800000,231.4500000,126395250
220923,000000,233.4000000,234.5000000,222.2200000,224.8400000,62751550
220926,000000,219.8700000,221.9000000,200.6200000,206.0000000,103489990
220927,000000,211.2000000,217.3600000,207.1200000,217.3000000,81170240
220928,000000,216.9700000,223.7000000,208.6600000,217.3800000,83279880
220929,000000,219.5000000,226.8000000,210.5100000,226.4600000,70015930
220930,000000,231.6800000,238.7200000,189.4200000,217.7000000,245511710
221003,000000,219.0000000,220.5500000,213.6300000,215.8300000,50567310
221004,000000,216.4900000,216.7000000,208.8000000,210.7200000,49717960
221005,000000,211.4600000,211.4900000,202.8500000,209.0500000,53159360
221006,000000,210.0200000,216.8800000,209.0600000,212.8600000,51618400
221007,000000,212.8400000,212.8400000,195.0100000,195.1500000,101491840
221010,000000,164.9800000,166.0000000,137.1000000,163.8900000,116857160
221011,000000,163.9000000,165.2000000,159.6200000,162.8900000,33206270
221012,000000,163.5000000,164.0000000,160.3100000,161.8000000,18161310
221013,000000,161.6700000,162.4500000,159.4800000,160.8400000,19824510
221014,000000,161.0200000,161.1600000,158.6400000,159.6000000,15371250
221017,000000,159.9500000,163.8000000,159.6000000,163.2400000,26789710
221018,000000,163.9600000,164.6400000,159.1000000,160.2000000,20696090
221019,000000,159.3100000,161.5000000,157.4000000,161.2900000,23579940
221020,000000,161.6900000,162.4800000,160.1500000,160.7500000,14349680
221021,000000,159.9900000,169.9600000,159.0300000,166.9900000,35497600
221024,000000,167.9000000,168.8800000,164.8200000,165.4700000,25842880
221025,000000,166.0000000,174.6900000,164.2200000,172.3800000,47557000
221026,000000,173.3100000,173.4200000,168.7000000,171.9800000,34526830
221027,000000,172.5000000,173.9800000,171.3000000,172.4700000,23281230
221028,000000,171.9900000,172.3500000,169.4100000,170.7300000,29704580
221031,000000,170.7400000,171.5000000,169.2100000,170.2700000,15987960
221101,000000,170.8900000,171.2900000,169.7500000,169.9200000,16772810
221102,000000,169.9900000,170.4500000,167.1000000,167.7200000,18450560
221103,000000,167.1000000,169.6500000,166.6800000,169.1400000,18086420
221107,000000,171.0200000,171.5900000,169.5200000,169.8500000,21765300
221108,000000,170.0500000,172.0000000,169.1700000,169.9700000,25244620
221109,000000,169.8400000,170.3200000,166.1500000,167.1000000,19082490
221110,000000,167.5000000,170.1800000,167.1800000,168.9000000,23909580
221111,000000,169.2900000,170.6000000,167.5100000,169.8600000,16579520
221114,000000,170.8300000,171.9200000,166.5100000,169.6000000,30006030
221115,000000,171.1000000,171.3000000,161.7900000,166.2500000,32944690
221116,000000,166.7500000,169.1500000,166.6200000,168.7600000,14010380
221117,000000,168.8100000,169.8000000,168.0100000,168.9900000,10907230
221118,000000,169.2000000,169.2500000,167.5100000,168.7900000,10088970
221121,000000,168.6000000,168.6700000,167.0000000,168.1300000,10275320
221122,000000,167.8900000,168.5000000,167.4500000,168.0800000,9940350
221123,000000,168.2500000,170.6000000,167.5000000,169.1500000,18356940
221124,000000,169.4100000,170.8700000,168.6000000,168.9600000,10795920
221125,000000,169.2000000,169.5300000,168.1000000,169.0300000,10156450
221128,000000,167.9500000,168.6700000,167.5200000,168.1000000,9481790
221129,000000,168.5700000,169.0000000,167.9200000,168.1000000,9784640
221130,000000,167.9800000,168.1900000,167.6000000,167.7000000,11821140
221201,000000,168.0000000,168.7600000,166.3100000,166.9800000,11949730
221202,000000,167.0000000,167.1900000,164.1800000,165.8600000,20370600
221205,000000,165.5800000,167.2000000,164.5800000,165.0300000,12255370
221206,000000,165.0300000,165.6800000,163.1200000,164.3000000,13466500
221207,000000,164.2800000,164.3300000,162.7000000,163.7000000,11210710
221208,000000,163.6700000,163.9900000,162.7100000,163.0000000,8836290
221209,000000,163.0000000,163.4800000,162.4000000,162.7500000,8304900
221212,000000,163.2400000,163.8100000,161.8500000,162.8900000,13133750
221213,000000,162.9800000,163.4400000,162.0000000,162.4000000,8460120
221214,000000,162.2100000,162.4900000,160.2500000,160.7400000,13878450
221215,000000,160.7500000,161.2500000,157.7200000,160.3100000,22006180
221216,000000,160.3000000,162.4800000,159.9500000,160.2400000,13711020
221219,000000,159.9100000,160.1200000,157.0000000,157.6100000,19274460
221220,000000,157.4800000,159.4500000,157.3800000,158.9400000,15640340
221221,000000,159.4400000,160.0000000,156.5000000,157.5900000,16484550
221222,000000,157.7000000,159.0000000,157.1200000,157.9500000,10548120
221223,000000,157.9600000,162.5000000,157.2200000,160.8900000,23289210
221226,000000,161.7400000,163.1000000,160.8000000,162.1200000,15107620
221227,000000,162.4200000,164.9800000,161.9800000,164.0700000,20324380
221228,000000,164.2200000,164.7900000,161.8100000,161.8200000,13592880
221229,000000,161.8000000,163.3800000,161.7400000,162.9100000,9204120
221230,000000,162.9100000,164.0000000,161.8000000,162.5600000,11637250
230103,000000,163.0200000,164.3600000,162.3300000,163.5200000,6366490
230104,000000,163.4600000,163.4600000,162.0600000,162.5100000,6656380
230105,000000,162.5100000,162.8500000,160.7100000,161.2000000,7599140
230106,000000,161.2000000,162.5900000,161.1000000,162.1000000,5240800
230109,000000,162.9800000,163.4900000,161.8800000,162.7100000,9706960
230110,000000,162.7200000,162.9800000,161.4400000,162.1000000,7342060
230111,000000,162.0900000,167.1900000,161.7000000,165.8300000,25239300
230112,000000,165.7100000,165.7900000,163.7500000,164.1700000,11337740
230113,000000,164.3000000,165.7300000,163.5000000,164.5600000,12244240
230116,000000,165.1000000,166.8000000,164.9000000,165.8000000,14664800
230117,000000,165.8200000,165.9200000,162.0000000,162.3300000,18054520
230118,000000,162.5300000,163.9600000,160.8100000,162.1800000,14445400
230119,000000,161.9800000,162.4900000,160.0100000,160.5300000,15603390
230120,000000,160.6000000,161.4500000,158.5500000,158.8500000,16500690
230123,000000,158.9000000,160.4900000,158.2000000,160.0600000,15042680
230124,000000,160.2200000,160.8300000,157.4400000,157.8800000,16613760
230125,000000,157.9000000,159.1300000,156.7100000,158.9900000,15559500
230126,000000,159.1400000,159.4300000,157.1300000,157.5800000,12370220
230127,000000,157.5900000,159.3300000,156.9100000,159.0800000,12287180
230130,000000,159.0900000,159.6700000,157.7000000,158.4100000,10696630
230131,000000,158.4100000,160.0000000,158.0000000,158.1000000,15118140
230201,000000,158.3400000,158.6600000,157.5400000,158.1200000,14197160
230202,000000,158.3500000,158.5900000,157.3100000,158.1000000,11959060
230203,000000,158.0500000,163.9600000,156.7600000,160.8700000,69499700
230206,000000,160.7000000,161.7600000,158.9100000,160.1400000,28018270
230207,000000,160.4700000,161.3500000,159.5100000,159.8700000,13928790
230208,000000,160.0700000,160.4200000,157.8200000,158.1800000,16663910
230209,000000,158.5000000,160.4400000,157.6000000,159.1900000,27640740
230210,000000,159.0500000,159.4600000,158.3200000,158.6800000,9833880
230213,000000,159.4500000,159.4700000,158.0000000,158.0100000,11302230
230214,000000,157.9800000,158.1000000,155.1300000,156.5200000,18579460
230215,000000,156.0600000,156.0700000,150.6000000,153.0900000,27517910
230216,000000,154.0400000,154.5000000,151.6200000,153.5600000,17282360
230217,000000,153.3900000,155.0800000,152.8300000,153.6200000,13247310
230220,000000,153.6300000,154.3000000,151.6200000,153.2400000,15286620
230221,000000,153.6200000,156.4300000,153.6200000,154.9700000,21377910
230222,000000,154.8500000,156.4000000,153.5000000,155.3100000,11636880
230224,000000,155.5200000,156.9800000,153.7200000,154.2200000,9964650
230227,000000,153.9000000,157.3000000,153.5000000,156.3400000,17065610
230228,000000,156.4100000,158.0900000,155.5600000,157.6600000,18405580
230301,000000,158.0000000,164.5600000,157.9900000,164.5000000,67692980
230302,000000,164.1500000,164.3400000,159.5000000,160.9000000,53089640
230303,000000,161.2000000,163.3000000,160.9000000,162.2700000,21275460
230306,000000,163.2000000,164.3000000,162.5200000,163.3500000,19403570
230307,000000,163.7500000,163.8500000,162.0000000,162.5700000,13838340
230309,000000,162.2200000,163.1800000,161.1200000,161.2100000,13924340
230310,000000,160.5000000,161.2900000,159.5100000,160.0400000,17122900
230313,000000,160.3500000,161.6200000,158.3000000,159.0300000,20191630
230314,000000,158.8900000,161.4000000,158.5500000,161.0000000,17487600
230315,000000,161.5000000,162.4800000,158.0500000,159.6800000,24880090
230316,000000,159.8100000,160.8300000,158.5000000,159.7100000,20909390
230317,000000,160.1900000,164.4100000,159.8500000,163.2900000,41646910
230320,000000,164.3400000,176.8600000,164.1400000,175.7000000,127825560
230321,000000,176.0000000,177.2500000,168.6600000,170.5500000,107145180
230322,000000,170.0000000,171.3800000,167.7000000,168.7200000,38726040
230323,000000,168.7200000,169.7100000,167.8200000,168.8400000,18693600
230324,000000,169.1200000,169.4900000,168.0100000,169.0300000,14753150
230327,000000,170.1600000,173.2500000,169.7400000,172.3300000,35848790
230328,000000,172.9000000,172.9200000,169.1000000,171.0700000,27017460
230329,000000,171.5700000,172.5000000,169.4100000,170.9500000,22407700
230330,000000,170.7600000,171.8000000,170.0200000,171.7100000,14686140
230331,000000,172.0000000,172.7100000,168.1400000,169.8300000,31308340
230403,000000,170.9800000,171.5000000,169.0000000,170.3800000,22589900
230404,000000,170.9900000,176.0000000,170.1400000,172.5500000,73142470
230405,000000,172.5500000,174.4800000,170.5800000,173.8600000,32845910
230406,000000,174.0200000,175.0000000,171.3000000,171.6000000,30208000
230407,000000,171.5100000,173.1800000,171.2900000,173.0900000,17663050
230410,000000,173.5800000,175.2000000,173.2300000,174.5400000,23255110
230411,000000,175.4500000,182.5000000,175.2000000,177.1800000,118049930
230412,000000,178.3000000,179.7800000,175.5500000,178.7500000,37304200
230413,000000,179.1000000,180.5900000,176.8000000,178.7300000,30746270
230414,000000,179.0100000,180.1000000,177.1000000,179.5000000,20334900
230417,000000,180.7800000,182.1500000,180.0800000,181.9900000,28588810
230418,000000,182.3100000,184.9700000,182.0000000,184.3900000,41445490
230419,000000,184.3000000,185.3200000,180.3000000,182.0100000,47887740
230420,000000,182.0400000,182.7200000,178.6400000,181.7400000,38589720
